2/13/2014,9960611,2648306,0,39489272,184293,63216
2/14/2014,9978011,2658981,0,39550954,184811,63513
2/15/2014,9995208,2665483,0,39612838,184888,63545
2/16/2014,10024350,2677473,0,39729048,185058,63611
2/17/2014,10060325,2688675,0,39861556,185509,63860
2/18/2014,10090020,2699269,0,39981694,186408,64352
2/19/2014,10121382,2713869,0,40104136,187233,64825
2/20/2014,10149774,2723131,0,40210318,188023,65266
2/21/2014,10174623,2730761,0,40290374,188810,65709
2/22/2014,10196267,2737004,0,40354738,188938,65775
2/23/2014,10233366,2749637,0,40480564,189124,65869
2/24/2014,10275621,2762807,0,40625802,190109,66424
2/25/2014,10313586,2781117,0,40760738,191326,67216
2/26/2014,10342155,2792539,0,40842000,192284,67741
2/27/2014,10376700,2808889,0,40969356,193470,68463
2/28/2014,10400525,2869723,0,41049100,194310,68905
3/1/2014,10419366,2876083,0,41106280,194425,68969
3/2/2014,10452812,2889757,0,41220982,194610,69067
3/3/2014,10488508,2903803,0,41352532,195450,69522
3/4/2014,10521739,2913918,0,41478834,196342,70025
3/5/2014,10554711,2928747,0,41600354,197347,70657
3/6/2014,10582729,2937744,0,41702368,198474,71313
3/7/2014,10603497,2952400,0,41770702,199003,71625
3/8/2014,10621207,2960856,0,41822448,199122,71699
3/9/2014,10648192,2971685,0,41910156,199227,71740
3/10/2014,10676867,2981541,0,42011150,200153,72290
3/11/2014,10703216,2990622,0,42106914,201090,72832
3/12/2014,10728938,3000654,0,42199092,202025,73359
3/13/2014,10751707,3005946,0,42278868,202879,73813
3/14/2014,10768222,3023915,0,42335430,203536,74217
3/15/2014,10782397,3028452,0,42378944,203665,74289
3/16/2014,10807854,3038384,0,42465576,203831,74372
3/17/2014,10837656,3050650,0,42566056,204657,74829
3/18/2014,10865926,3059954,0,42670124,205622,75374
3/19/2014,10894959,3070972,0,42776996,206680,75960
3/20/2014,10920038,3079787,0,42863804,207774,76574
3/21/2014,10939103,3087169,0,42922876,208528,76992
3/22/2014,10955289,3092173,0,42975230,208615,77046
3/23/2014,10984012,3106046,0,43079974,208725,77099
3/24/2014,11016755,3120560,0,43190996,209747,77701
3/25/2014,11047688,3128299,0,43295090,210681,78228
3/26/2014,11079706,3137398,0,43401012,211648,78766
3/27/2014,11107896,3146281,0,43494484,212442,79226
3/28/2014,11126091,3155262,0,43556746,213043,79584
3/29/2014,11141798,3160938,0,43605216,213164,79649
3/30/2014,11169375,3171709,0,43696772,213331,79730
3/31/2014,11200728,3196234,0,43805056,214073,80140
4/1/2014,11231613,3205002,0,43911804,214849,80579
4/2/2014,11261962,3217801,0,44020626,215723,81107
4/3/2014,11290868,3225377,0,44115736,216774,81698
4/4/2014,11311155,3234250,0,44182256,217408,82048
4/5/2014,11328502,3238541,0,44234588,217514,82094
4/6/2014,11359031,3250484,0,44334904,217672,82179
4/7/2014,11393556,3259336,0,44454170,218717,82803
4/8/2014,11427076,3266735,0,44574500,219855,83412
4/9/2014,11459239,3282349,0,44689114,220741,83898
4/10/2014,11487443,3290178,0,44783538,221427,84298
4/11/2014,11507677,3298922,0,44851102,221990,84638
4/12/2014,11524344,3303281,0,44903026,222085,84690
4/13/2014,11554467,3315423,0,45002776,222216,84762
4/14/2014,11588443,3329185,0,45114390,223083,85244
4/15/2014,11620951,3354953,0,45222760,223879,85678
4/16/2014,11649861,3367807,0,45318354,224713,86164
4/17/2014,11673629,3376419,0,45398028,225809,86930
4/18/2014,11690969,3386992,0,45454006,226214,87181
4/19/2014,11706755,3392198,0,45503352,226271,87215
4/20/2014,11729757,3402469,0,45581990,226369,87265
4/21/2014,11761643,3419960,0,45696762,227184,87739
4/22/2014,11792568,3428229,0,45806118,228133,88211
4/23/2014,11822914,3440663,0,45912652,228889,88667
4/24/2014,11850708,3446734,0,46009754,229611,89100
4/25/2014,11870846,3446737,0,46077792,230230,89491
4/26/2014,11887273,3446740,0,46128556,230317,89526
4/27/2014,11916119,3446743,0,46224788,230497,89600
4/28/2014,11948883,3513159,0,46342230,231233,90026
4/29/2014,11980347,3586155,0,46454650,232101,90522
4/30/2014,12010496,3635822,0,46556308,233030,91043
5/1/2014,12037855,3665579,0,46646992,233802,91484
5/2/2014,12057798,3721508,0,46709864,234302,91767
5/3/2014,12074442,3734494,0,46757262,234477,91881
5/4/2014,12102691,3756818,0,46845038,234620,91953
5/5/2014,12133678,3791249,0,46949654,235215,92304
5/6/2014,12163170,3818564,0,47050388,236091,92727
5/7/2014,12190306,3842255,0,47145802,237067,93212
5/8/2014,12212780,3871300,0,47222812,237907,93706
5/9/2014,12227908,3969553,0,47271538,238533,94054
5/10/2014,12239129,4022055,0,47305308,238658,94130
5/11/2014,12255689,4041234,0,47360846,238793,94195
5/12/2014,12275540,4068546,0,47428700,239886,94834
5/13/2014,12294445,4094473,0,47492552,240874,95418
5/14/2014,12310951,4122927,0,47549650,241781,95945
